time_s,rms,zcr,spectral_centroid_hz,spectral_spread_hz,spectral_rolloff_hz,spectral_flatness,spectral_flux,dominant_freq_hz,phase_lock,phase_gradient_var,attack_strength
3.8613333333333335,0.21287854,0.014892578125,763.7504115067117,965.4247144834289,1312.5,7.342019e-08,139.66508,328.125,0.6426121,8.393862,0.21727481
3.8826666666666667,0.22329785,0.013671875,709.2578420729698,910.3104421664602,1160.15625,5.6631833e-08,161.83794,328.125,0.6140895,8.613783,0.23175439
3.904,0.25440663,0.0146484375,714.1439853974086,921.6197016191429,1136.71875,5.108469e-08,119.873276,328.125,0.6163005,8.688742,0.30738828
3.925333333333333,0.26711595,0.01611328125,692.4582336339082,907.9593935570565,1054.6875,4.136088e-08,114.5165,328.125,0.6243561,8.452718,0.3918145
3.9466666666666668,0.25969142,0.017333984375,666.2045632088665,886.1669961064365,1031.25,3.690696e-08,132.68427,328.125,0.6166524,8.41605,0.3091383
3.968,0.24092613,0.0185546875,714.3932266242942,897.6865403744738,1125.0,4.7833865e-08,127.18091,328.125,0.59818316,8.793052,0.17166813
3.989333333333333,0.20843656,0.019775390625,795.6835663819335,980.7806979906372,1312.5,7.5565794e-08,152.00557,375.0,0.59802306,8.435616,0.38487566
4.010666666666666,0.20027171,0.0185546875,772.9897505698652,1006.0485913024934,1300.78125,7.977289e-08,120.95504,375.0,0.5431129,8.953776,0.1725619
4.032,0.19630638,0.017333984375,743.6019351713994,996.1150252190002,1277.34375,5.4830057e-08,138.04054,210.9375,0.4918003,8.445372,0.21853454
4.053333333333334,0.20580277,0.01708984375,764.2870481046547,972.0972490557926,1312.5,4.4895923e-08,165.53986,210.9375,0.49046713,8.2778,0.22076544
4.074666666666666,0.21065794,0.0166015625,821.517321948473,993.8742564965855,1476.5625,6.322966e-08,80.51155,210.9375,0.4554852,8.650501,0.26025015
4.096,0.21798171,0.017578125,831.0497599360876,1004.0761021452578,1488.28125,7.788205e-08,152.16513,210.9375,0.5307607,8.493969,0.3364098
4.117333333333334,0.24062036,0.01708984375,786.905457757958,982.47763629942,1359.375,6.395024e-08,141.69633,375.0,0.58441573,8.722158,0.23619047
4.1386666666666665,0.27054858,0.015625,705.3617466317471,947.536699307035,1242.1875,3.690186e-08,174.35991,375.0,0.60349894,8.318138,0.39339972
4.16,0.27941084,0.01513671875,666.2087103785208,912.7440881242597,1113.28125,2.9832783e-08,163.46152,375.0,0.6281935,8.349458,0.3760837
4.181333333333333,0.2646169,0.015869140625,672.7396432671223,909.481108884084,1066.40625,3.7077324e-08,118.53965,210.9375,0.6167162,8.412393,0.29225582
4.2026666666666666,0.23189704,0.01806640625,742.4450451976235,952.63176677817,1324.21875,6.2609665e-08,194.07059,281.25,0.60317886,8.593529,0.26531383
4.224,0.20170404,0.018798828125,793.0254955531128,1004.3086965587073,1394.53125,9.639743e-08,163.43002,281.25,0.59925514,8.209675,0.26969463
4.245333333333333,0.19970864,0.0185546875,762.9992864859854,991.1530559037253,1324.21875,8.594224e-08,166.22394,339.84375,0.61646265,8.410723,0.106084146
4.266666666666667,0.22897825,0.016845703125,722.7903627362177,950.8397395463389,1125.0,6.1438016e-08,161.43877,328.125,0.5970793,8.48119,0.30950508
4.288,0.25958174,0.01513671875,727.32239968733,924.5867333639117,1113.28125,5.138495e-08,149.7789,328.125,0.6306466,8.726378,0.29835096
4.309333333333333,0.26019803,0.0166015625,691.8727418677832,901.6882195805924,1031.25,4.1736968e-08,128.06621,328.125,0.64122355,8.494419,0.519834
4.330666666666667,0.24643873,0.017822265625,721.1054954095713,891.4981323069317,1218.75,4.606308e-08,153.29501,375.0,0.63481456,8.707573,0.24688233
4.352,0.2173429,0.0205078125,796.9537902120309,940.551992558614,1347.65625,6.730788e-08,144.82072,375.0,0.63270396,8.431869,0.2249223
4.373333333333333,0.1875377,0.02099609375,818.0394022614962,1027.229444355414,1429.6875,7.900329e-08,145.9446,375.0,0.5762911,8.428913,0.20943946
4.394666666666667,0.1725383,0.020263671875,798.5920247862734,1057.5054988064153,1371.09375,6.899405e-08,92.04757,222.65625,0.5249235,8.596378,0.21650967
4.416,0.18268584,0.020263671875,803.6565900959911,1066.1107540565924,1464.84375,5.854562e-08,96.345955,222.65625,0.4700189,8.361823,0.14643988
4.437333333333333,0.19647744,0.019287109375,791.4247349450849,1004.0011620186416,1324.21875,5.6275827e-08,100.345245,210.9375,0.48418313,8.441511,0.23314528
4.458666666666667,0.2100215,0.02001953125,785.566566797049,946.5931942078716,1289.0625,5.419199e-08,135.54079,375.0,0.5854266,8.531763,0.34062994
4.48,0.21886714,0.019775390625,788.8852144104782,955.0746181482388,1324.21875,5.6140014e-08,123.50094,375.0,0.6235733,8.536396,0.2834818
4.501333333333333,0.24431737,0.01806640625,747.5191448956061,969.7678842484678,1265.625,5.182515e-08,118.26838,375.0,0.6055826,8.484129,0.25480714
4.522666666666667,0.2604433,0.0166015625,687.0212398589092,936.3428397900011,1136.71875,3.882593e-08,144.0293,375.0,0.5862756,8.637126,0.26333734
4.544,0.25272322,0.015625,663.2164462628688,927.5399644787971,1031.25,3.63608e-08,108.836174,375.0,0.62149584,8.530355,0.2934128
4.565333333333333,0.24640799,0.017333984375,706.183344927187,943.2411676444968,1300.78125,5.044233e-08,162.30861,210.9375,0.5854793,8.614033,0.287523
4.586666666666667,0.23076664,0.0185546875,775.5316974814466,982.294958555578,1464.84375,7.0489236e-08,186.0346,281.25,0.5634429,8.488935,0.3806395
4.608,0.21129873,0.017822265625,721.883703128764,953.3993777827427,1265.625,6.138877e-08,167.97404,210.9375,0.595334,8.710205,0.15047702
4.629333333333333,0.24619235,0.0166015625,704.5762160253545,927.4632601283363,1125.0,4.8600572e-08,122.47569,210.9375,0.5694582,8.650494,0.34270185
4.650666666666667,0.2864397,0.01416015625,684.7208002180859,908.0825950513496,1125.0,3.2159356e-08,135.91072,210.9375,0.54876304,8.311821,0.3267898
4.672,0.2918809,0.0126953125,650.1043515693652,879.3136173076687,1019.53125,2.3620032e-08,185.27806,210.9375,0.50388896,8.524824,0.4131835
4.693333333333333,0.28918827,0.015380859375,638.9586504684374,851.9028538640163,996.09375,2.9864e-08,176.47891,210.9375,0.52711254,8.551794,0.36362612
4.714666666666667,0.26194826,0.01708984375,728.1558950219602,894.2585980790425,1195.3125,5.1521663e-08,232.76189,375.0,0.6003437,8.732763,0.21400739
4.736,0.22146127,0.017333984375,749.9506512079861,948.7226141087198,1312.5,5.8830718e-08,151.60341,210.9375,0.5552723,8.558907,0.41108513
4.757333333333333,0.19613269,0.019775390625,737.5499815812186,969.0358009654851,1300.78125,5.658491e-08,135.61212,210.9375,0.49329612,8.870272,0.13258287
4.778666666666667,0.19414197,0.018310546875,735.1685215070936,994.8728653633927,1300.78125,5.590681e-08,90.83033,375.0,0.5016387,8.318685,0.2050801
4.8,0.20645538,0.020263671875,762.8415384175718,1009.4332373390688,1300.78125,5.9391102e-08,97.97848,210.9375,0.5140366,8.687541,0.105159216
4.8213333333333335,0.21607119,0.020263671875,748.9292424263101,944.7450159240516,1253.90625,5.0982276e-08,131.06982,375.0,0.565163,8.649018,0.37611243
4.842666666666666,0.2391566,0.01953125,758.1186142478189,932.2658054669873,1312.5,3.93334e-08,120.60803,375.0,0.57130724,8.504538,0.26389053
4.864,0.2599157,0.01806640625,741.6033829756634,945.044361813416,1289.0625,4.018314e-08,100.45225,375.0,0.5580754,8.410339,0.29945084
4.8853333333333335,0.26416612,0.015625,685.7233646183709,924.4475720489366,1125.0,3.6543746e-08,126.42893,375.0,0.5425321,8.711351,0.2682815
4.906666666666666,0.25744295,0.01513671875,664.4302387255347,922.5780073084279,1148.4375,3.3268076e-08,114.2068,210.9375,0.5611204,8.413421,0.2501823
4.928,0.24127966,0.015625,680.5773831390188,923.6730134047793,1136.71875,4.633118e-08,148.43338,210.9375,0.5689682,8.632467,0.24049047
4.949333333333334,0.24703515,0.016357421875,726.8140404059535,948.2214697014598,1335.9375,6.367278e-08,132.42738,210.9375,0.53979415,8.523329,0.25533032
4.970666666666666,0.2319719,0.015869140625,676.5263676225392,883.4147594384383,1042.96875,5.8880772e-08,178.93272,210.9375,0.57398707,8.652734,0.33075416
4.992,0.22523205,0.01611328125,669.414144256266,879.256141104014,1007.8125,5.53649e-08,132.73291,210.9375,0.5800845,8.513239,0.31763008
5.013333333333334,0.23156391,0.015869140625,728.486696179793,939.8711478072523,1218.75,6.509041e-08,177.14232,328.125,0.59579825,8.358496,0.20355979
5.034666666666666,0.2251201,0.016357421875,724.7102282984627,917.0759766800195,1277.34375,4.2430894e-08,107.08687,328.125,0.57668316,8.447313,0.23324724
5.056,0.23492311,0.016357421875,674.6265932143172,866.139241732014,1089.84375,3.1615937e-08,158.96776,210.9375,0.58329684,8.61636,0.28972742
5.077333333333334,0.23148784,0.01806640625,670.161763842654,843.9986977132379,1042.96875,3.4153384e-08,143.98909,375.0,0.6189035,8.348017,0.28118148
5.0986666666666665,0.21839583,0.01806640625,725.8366205244355,893.7665193494568,1265.625,4.9080963e-08,155.55087,375.0,0.60133445,8.798767,0.14918569
5.12,0.18530591,0.019775390625,765.9972121749071,961.6450161758057,1347.65625,6.3872776e-08,131.75124,375.0,0.5704301,8.512055,0.23819427
5.141333333333334,0.17212869,0.020263671875,746.2996396895035,980.6432192927301,1312.5,5.925888e-08,101.46522,375.0,0.56233466,8.840751,0.12563312
5.1626666666666665,0.19414088,0.01806640625,700.7654990980627,952.8747209458387,1218.75,4.8439578e-08,119.81591,375.0,0.5397804,8.393409,0.21121906
5.184,0.20573165,0.01806640625,683.2976940284226,922.4330809977199,1066.40625,3.5494097e-08,137.46356,210.9375,0.5038542,8.764666,0.17266876
5.205333333333333,0.21289964,0.0166015625,708.5702461171923,910.2551483666612,1078.125,3.4937536e-08,95.47478,210.9375,0.5434947,8.5463915,0.3178482
5.226666666666667,0.22250384,0.01708984375,751.2175488654508,946.6876115300945,1324.21875,3.7484625e-08,120.73369,375.0,0.532026,8.610151,0.30256253
5.248,0.23442404,0.01708984375,712.7389266888363,927.7441144152106,1265.625,3.7211365e-08,74.451126,210.9375,0.55924183,8.5282345,0.25773978
5.269333333333333,0.23329666,0.01611328125,653.0762311327618,873.4892987720323,1054.6875,2.8956734e-08,149.92412,210.9375,0.5227011,8.661604,0.24276276
5.290666666666667,0.23557627,0.015869140625,654.7345775042645,877.7477813092834,1054.6875,3.5870322e-08,105.51173,210.9375,0.55749977,8.4077215,0.25258887
5.312,0.2404682,0.015625,693.3762306202691,893.3025225859369,1218.75,4.611601e-08,167.23016,281.25,0.55631405,8.491761,0.33691478
5.333333333333333,0.22989148,0.018310546875,682.1433491174569,869.6611850116285,1066.40625,3.967544e-08,120.826775,375.0,0.62264967,8.580166,0.32102948
5.354666666666667,0.22388916,0.01806640625,673.8156298621916,863.3877472157684,1019.53125,3.447601e-08,133.5644,375.0,0.6077807,8.506117,0.27170506
5.376,0.2185614,0.017578125,706.0336214523564,881.0062635550064,1078.125,4.241912e-08,124.539406,328.125,0.62559867,8.448608,0.2187382
5.397333333333333,0.18969403,0.01953125,753.4302623270338,914.6200930568388,1300.78125,5.5507492e-08,137.51443,328.125,0.6049894,8.37623,0.18541813
5.418666666666667,0.16712171,0.019287109375,785.5916080422281,936.0046338548316,1347.65625,7.0218285e-08,116.14606,328.125,0.5907699,8.640587,0.17786181
5.44,0.16280206,0.020263671875,757.1775927801815,914.8799049867366,1265.625,6.9111934e-08,111.457664,328.125,0.5854139,8.4857855,0.20651762
5.461333333333333,0.1753155,0.019775390625,737.2867277196801,894.2769686967339,1265.625,6.727907e-08,125.044556,210.9375,0.52513444,8.8203335,0.19389881
5.482666666666667,0.19643518,0.01904296875,704.222236852074,880.3791737679686,1218.75,5.7494294e-08,130.75526,375.0,0.55514157,8.41912,0.27037892
5.504,0.20221452,0.017578125,670.4507151219781,872.2197301171395,1042.96875,4.6195392e-08,134.7178,375.0,0.5808214,8.606774,0.18275863
5.525333333333333,0.204703,0.015380859375,641.3524348544453,859.2927251356269,1007.8125,4.3556845e-08,99.36902,210.9375,0.54060054,8.522484,0.27185643
5.546666666666667,0.1973146,0.0166015625,658.0621354510954,912.0727256848793,1031.25,4.7815963e-08,143.59271,210.9375,0.43561655,8.607916,0.14814277
5.568,0.19117486,0.015869140625,677.7974344980753,909.8019456825307,1019.53125,5.296749e-08,105.64759,210.9375,0.4323845,8.661725,0.14929
5.589333333333333,0.19345772,0.0166015625,719.5330618359803,895.3037789762698,1031.25,4.426556e-08,165.7876,375.0,0.5934114,8.555314,0.2052209
5.610666666666667,0.19738087,0.017333984375,742.6448438496442,911.4376933253593,1242.1875,4.860155e-08,101.260414,375.0,0.6323402,8.420048,0.30670446
5.632,0.2226937,0.015380859375,688.6871282932744,880.0054459443215,1078.125,5.3127202e-08,150.20135,375.0,0.6139237,8.555351,0.187436
5.653333333333333,0.24672754,0.013427734375,657.9239502997652,863.8045360900585,1066.40625,3.9956248e-08,228.2273,222.65625,0.54318523,8.542816,0.31416264
5.674666666666667,0.2424066,0.013671875,609.8064607513533,820.6324447651176,1007.8125,2.5319816e-08,204.76482,210.9375,0.5066029,8.500233,0.31945303
5.696,0.26852247,0.013671875,659.5466858172456,838.9410206980652,1031.25,3.55036e-08,224.59456,210.9375,0.5176142,8.390985,0.34691837
5.717333333333333,0.25680688,0.015625,657.3469402523298,817.922704968728,1019.53125,3.2659866e-08,149.43117,210.9375,0.5727146,8.462075,0.34195068
5.738666666666667,0.22054704,0.018310546875,641.7449273047681,802.2662897827522,1007.8125,2.4937972e-08,125.15953,210.9375,0.53485703,8.624697,0.29669404
5.76,0.21704005,0.01953125,711.8484966743615,856.1211423873673,1113.28125,4.3287866e-08,196.66519,328.125,0.5713424,8.510865,0.20257275
5.781333333333333,0.18067269,0.020751953125,774.5258433833172,899.436169159883,1312.5,6.081591e-08,150.8093,328.125,0.5428877,8.507231,0.19803531
5.802666666666667,0.1643549,0.0205078125,725.3997904081283,835.6574593056091,1125.0,5.3146003e-08,97.514885,328.125,0.5974165,8.668817,0.1528336
5.824,0.168831,0.02099609375,696.0236594074951,834.9637049435654,1089.84375,5.1401734e-08,112.8262,363.28125,0.6153208,8.524478,0.23100244
5.8453333333333335,0.17800803,0.018798828125,712.315925596441,866.3534627355285,1218.75,5.263966e-08,123.0431,363.28125,0.5409035,8.589613,0.18108265
5.866666666666666,0.17807667,0.019287109375,685.880004724797,849.8189971032933,1125.0,4.8093835e-08,83.30382,363.28125,0.5423894,8.436422,0.23169254
5.888,0.17747703,0.018310546875,660.806852625439,842.4829714658765,1019.53125,3.7834866e-08,101.07979,375.0,0.5907113,8.625172,0.20076686
5.9093333333333335,0.17188944,0.0185546875,669.6823229377173,868.290181912437,1066.40625,4.1464467e-08,90.65078,375.0,0.53853285,8.485294,0.20112635
5.930666666666666,0.16428107,0.018798828125,700.2163942374407,912.6364098739394,1125.0,5.4395187e-08,137.92896,210.9375,0.48035127,8.423469,0.12070415
5.952,0.1728262,0.017822265625,703.6434360801052,893.1933823770371,1101.5625,4.6908298e-08,121.66092,375.0,0.47357756,8.346897,0.2683233
5.973333333333334,0.18914057,0.01806640625,688.9087117687693,842.6081189847437,1019.53125,3.42146e-08,117.36199,375.0,0.5848339,8.44593,0.21662243
5.994666666666666,0.22058697,0.014892578125,649.3145982226868,824.8202717028678,1019.53125,3.3994386e-08,152.32822,375.0,0.5455257,8.525502,0.25576058
6.016,0.23703536,0.01318359375,617.9481118454698,813.6096370775871,1007.8125,2.5428449e-08,186.92696,210.9375,0.44049227,8.405823,0.31052104
6.037333333333334,0.2318201,0.012939453125,621.2406341690141,815.48827047375,996.09375,2.7685495e-08,103.47155,210.9375,0.40646428,8.491132,0.3265444
6.058666666666666,0.23214325,0.01318359375,609.6255680578464,800.1672078652745,1007.8125,3.1565584e-08,167.5896,210.9375,0.48967507,8.44665,0.32567558
6.08,0.23087613,0.014892578125,653.2704600254409,813.8651296460577,1019.53125,3.752265e-08,138.24829,210.9375,0.54489386,8.71269,0.19505645
6.101333333333334,0.22032434,0.01806640625,632.1031878173843,799.0448049577868,996.09375,2.6690461e-08,157.03616,210.9375,0.51129645,8.5983515,0.32914177
6.1226666666666665,0.21521148,0.019775390625,647.0162110610514,792.3768345585663,1007.8125,2.8189922e-08,105.33219,210.9375,0.5472409,8.660561,0.22159283
6.144,0.19728372,0.020263671875,694.166122810121,817.4364186891677,1078.125,4.2431836e-08,189.75845,328.125,0.5838198,8.568239,0.18051927
6.165333333333334,0.17182884,0.0205078125,724.5322524889531,838.663733059164,1113.28125,5.0655196e-08,106.11862,328.125,0.5709436,8.46094,0.19779456
6.1866666666666665,0.16389774,0.019775390625,696.4292485205725,817.4819149993403,1042.96875,5.4770695e-08,86.36308,363.28125,0.5853005,8.509787,0.21281837
6.208,0.18206078,0.01806640625,676.6784246805582,829.0642714397787,1054.6875,5.0796395e-08,96.731026,363.28125,0.55638945,8.547036,0.14929181
6.229333333333333,0.19829203,0.017822265625,643.8809284387919,796.6486298065366,1019.53125,3.7607265e-08,112.16091,363.28125,0.5626178,8.539052,0.1728048
6.250666666666667,0.20783694,0.01708984375,609.9419766175457,770.0809621852352,996.09375,2.6805422e-08,123.17116,210.9375,0.5619287,8.425378,0.29662213
6.272,0.20671289,0.015625,600.455194815521,779.1792784702284,984.375,2.6409351e-08,70.42288,375.0,0.5728973,8.514274,0.26650277
6.293333333333333,0.18866603,0.016845703125,626.933699843844,832.1297976226643,1007.8125,3.7947302e-08,112.05509,210.9375,0.5300641,8.467501,0.109395675
6.314666666666667,0.18090662,0.018310546875,641.2240904364165,861.494360971931,1007.8125,4.3092168e-08,121.72354,70.3125,0.49478835,8.475319,0.19185862
6.336,0.18140359,0.0185546875,653.1888192287144,841.4849595498871,1019.53125,3.3267753e-08,126.38281,375.0,0.5491204,8.573627,0.13907638
6.357333333333333,0.19162358,0.01806640625,633.0326375929067,804.4730800049875,1007.8125,2.5792609e-08,111.90467,375.0,0.51384485,8.726,0.22085905
6.378666666666667,0.1915565,0.018798828125,613.5929342123886,807.9826042608627,1007.8125,2.5487909e-08,110.84297,375.0,0.4736627,8.566488,0.19789603
6.4,0.19775486,0.0166015625,629.3730399141865,813.0271159783442,1019.53125,3.4408444e-08,129.46704,70.3125,0.48530897,8.4326315,0.2289228
6.421333333333333,0.19854146,0.015380859375,622.628316392148,792.6130847647433,1007.8125,4.041913e-08,136.93976,70.3125,0.5272459,8.426102,0.17458445
6.442666666666667,0.20964845,0.015625,572.9621450682926,750.6313508682804,984.375,3.000517e-08,165.78658,210.9375,0.51066107,8.594408,0.31594744
6.464,0.23417693,0.012451171875,578.9260474773306,758.8729781064128,984.375,2.8125514e-08,117.549904,210.9375,0.5084206,8.624516,0.36044148
6.485333333333333,0.23200537,0.013916015625,565.6164120863508,733.8200205052563,984.375,2.4298878e-08,146.73105,210.9375,0.5086142,8.580442,0.32556713
6.506666666666667,0.23345993,0.013916015625,615.6356568334862,752.5664463125952,996.09375,3.4587405e-08,160.23154,328.125,0.5625784,8.622243,0.22758105
6.528,0.23330046,0.014892578125,607.84403306106,751.0583562660349,1007.8125,4.057635e-08,151.63234,363.28125,0.538216,8.445906,0.32149935
6.549333333333333,0.2106823,0.01611328125,592.410676637169,721.6159267017516,996.09375,3.3372533e-08,126.08361,375.0,0.5111391,8.552415,0.17790166
6.570666666666667,0.21213934,0.0166015625,591.4967339094001,731.5744672477718,855.46875,3.3137216e-08,153.25856,375.0,0.58430696,8.599375,0.26686233
6.592,0.22319421,0.017822265625,644.8770315375884,759.2395270867335,1007.8125,3.1356556e-08,145.82434,339.84375,0.55411154,8.584171,0.22223179
6.613333333333333,0.22898635,0.017578125,625.2118625081988,720.5726475133994,1007.8125,1.8828814e-08,212.66278,375.0,0.53520614,8.226589,0.3662152
6.634666666666667,0.25765002,0.016357421875,603.4437350835964,700.3404477848798,984.375,1.6272052e-08,149.27176,375.0,0.55944604,8.456811,0.35784224
6.656,0.25862217,0.014892578125,576.8434325998148,709.6532804883404,984.375,1.653694e-08,126.821724,210.9375,0.501941,8.399269,0.2906701
6.677333333333333,0.23469101,0.01416015625,573.1026836290066,726.7065287047676,984.375,1.8482933e-08,139.29185,210.9375,0.49652836,8.713376,0.17622013
6.698666666666667,0.20389575,0.01611328125,616.4219149310911,777.67152555185,996.09375,3.1227508e-08,187.27199,210.9375,0.5226351,8.546547,0.19702362
6.72,0.16453831,0.017578125,681.8259104489474,815.559375251885,1019.53125,4.4810342e-08,143.11504,210.9375,0.49186566,8.300604,0.15649727
6.741333333333333,0.15000556,0.019287109375,677.462861594071,823.7138133957272,1089.84375,4.2344443e-08,117.58611,375.0,0.52438146,8.403482,0.14629164
6.762666666666667,0.16507934,0.018798828125,624.3627085509625,776.708112770237,1007.8125,3.4572302e-08,124.216125,222.65625,0.5649415,8.644178,0.22325993
6.784,0.19221637,0.01611328125,614.1407788750506,750.8140527316067,996.09375,3.2325705e-08,101.84583,222.65625,0.5875911,8.219712,0.20684698
6.8053333333333335,0.19783135,0.016357421875,574.4846936943054,721.5454915116748,960.9375,2.6696638e-08,157.66624,210.9375,0.5627459,8.637112,0.28973752
6.826666666666667,0.22376935,0.01416015625,597.4459699819348,734.8470415334049,984.375,2.8899802e-08,144.0435,210.9375,0.56082314,8.687452,0.23183353
6.848,0.22937062,0.015380859375,568.4558993446776,707.8391283141169,914.0625,2.3129523e-08,132.13048,281.25,0.55591935,8.564055,0.32079804
6.8693333333333335,0.21828185,0.017578125,568.548610225914,696.9767023202356,914.0625,2.547963e-08,124.811,281.25,0.56448627,8.583417,0.19109386
6.890666666666666,0.22477572,0.017822265625,617.9843266132722,715.908691910288,984.375,3.0636244e-08,177.06815,363.28125,0.5916995,8.493023,0.2057151
6.912,0.20080099,0.019287109375,633.9678086716771,731.1485910046613,1019.53125,2.8732847e-08,155.6079,375.0,0.5572307,8.429253,0.30455247
6.933333333333334,0.19911456,0.018310546875,613.8122645428392,707.2025654921715,1007.8125,2.6799356e-08,147.00455,375.0,0.5664377,8.403176,0.19081397
6.954666666666666,0.21449108,0.017333984375,607.1209950846523,731.1181518500772,925.78125,2.3126619e-08,189.67659,328.125,0.60941195,8.448511,0.20147717
6.976,0.22860701,0.0166015625,588.9505766017528,695.8302955000007,855.46875,2.1096271e-08,167.50037,328.125,0.58798105,8.166357,0.20149751
6.997333333333334,0.26615867,0.01513671875,565.7183475066445,657.369620327864,867.1875,2.213868e-08,195.9638,375.0,0.701515,8.526361,0.4296925
7.018666666666666,0.28808898,0.01513671875,520.3186317463075,655.1660955196767,855.46875,1.8096715e-08,260.98447,210.9375,0.598065,8.562496,0.5319335
7.04,0.28408372,0.013671875,512.3550893609696,664.2251224660328,914.0625,1.3161051e-08,134.10013,210.9375,0.49611834,8.266989,0.22150387
7.061333333333334,0.2665595,0.013427734375,520.0339461821108,700.5656861413339,832.03125,1.3296958e-08,131.05986,210.9375,0.4888393,8.487049,0.25996685
7.082666666666666,0.22554412,0.013427734375,573.0253360392816,756.6429017839874,984.375,2.6758544e-08,181.70479,210.9375,0.4589337,8.159301,0.32808363
7.104,0.18358445,0.01318359375,591.8224207919532,748.0456896654953,984.375,3.5026083e-08,127.073944,210.9375,0.49665153,8.785307,0.14835438
7.125333333333334,0.17219228,0.01416015625,591.2088863564468,756.5841567376272,996.09375,3.571916e-08,141.3628,375.0,0.52866447,8.398544,0.345744
7.1466666666666665,0.1789727,0.013671875,575.2806860564455,737.1630046549245,984.375,2.843266e-08,72.71637,375.0,0.5305402,8.449338,0.13146898
7.168,0.18121804,0.013916015625,550.6827527607027,699.1043367827002,937.5,2.4162084e-08,134.42464,210.9375,0.5583022,8.46233,0.2103236
7.189333333333333,0.20152101,0.014404296875,571.7135313174965,702.8611565075182,972.65625,2.8836613e-08,138.87392,210.9375,0.55985916,8.4057045,0.27675632
7.210666666666667,0.20499113,0.01416015625,562.214367450913,696.4483654190108,960.9375,2.8501422e-08,96.909966,281.25,0.5249054,8.458053,0.23913732
7.232,0.19786696,0.014892578125,549.4948058095307,665.3296044476023,914.0625,2.5599231e-08,113.61849,281.25,0.50632143,8.719779,0.2281516
7.253333333333333,0.1931282,0.01611328125,595.2305490689679,696.8946649209541,984.375,3.342899e-08,133.86844,363.28125,0.5379156,8.528355,0.21740082
7.274666666666667,0.17824729,0.01611328125,632.2704130672852,723.8811244480646,1019.53125,3.7442366e-08,132.16888,363.28125,0.48529798,8.547924,0.14837886
7.296,0.16514704,0.016357421875,622.8438645386569,701.2036703656522,1019.53125,3.015123e-08,151.14679,375.0,0.5078237,8.515774,0.16404818
7.317333333333333,0.1767211,0.01611328125,601.1692527314012,700.6543548832832,996.09375,2.770713e-08,122.22507,328.125,0.58675426,8.643367,0.23128828
7.338666666666667,0.21763158,0.01513671875,580.6247708720001,687.8141319201867,937.5,2.2482093e-08,111.234406,328.125,0.55134535,8.72451,0.19775896
7.36,0.24805313,0.0146484375,546.4086466334434,639.5799695080826,843.75,1.37107135e-08,227.3804,210.9375,0.57549095,8.54816,0.31038427
7.381333333333333,0.2798479,0.01318359375,533.5311354711904,625.6167193212129,855.46875,1.1432366e-08,141.7548,210.9375,0.5615003,8.491441,0.4150395
7.402666666666667,0.2987417,0.01220703125,518.1698367901538,629.6526791907278,878.90625,1.0590792e-08,100.98023,210.9375,0.54402417,8.363396,0.29311723
7.424,0.28136182,0.01171875,504.7585774385642,624.797706612729,832.03125,9.322339e-09,154.22768,210.9375,0.5528306,8.693193,0.19373806
7.445333333333333,0.25826854,0.011474609375,527.5071681190416,672.2003496080936,843.75,1.3799119e-08,167.88428,210.9375,0.5584259,8.396883,0.3145919
7.466666666666667,0.22729413,0.013916015625,545.9899013471803,676.4758613469983,972.65625,1.836643e-08,151.62892,210.9375,0.5501627,8.780441,0.24888171
7.488,0.19687401,0.015380859375,556.7350480067412,683.2522405300721,972.65625,2.2500405e-08,140.78094,375.0,0.5913977,8.575303,0.28066942
7.509333333333333,0.18786956,0.016357421875,562.4230959729741,690.3249682834902,984.375,2.3410863e-08,99.52129,375.0,0.5821992,8.360296,0.19454983
7.530666666666667,0.174636,0.017822265625,583.1033196407996,715.3681283856267,984.375,2.5403818e-08,116.13096,375.0,0.6679644,8.352945,0.114039175
7.552,0.1719173,0.016357421875,604.2290867153644,704.7047948223861,1007.8125,3.442686e-08,117.52157,375.0,0.6898874,8.599667,0.25759533
7.573333333333333,0.16678713,0.016845703125,638.2725324755093,717.519457924598,1019.53125,3.595644e-08,128.17975,281.25,0.6600555,8.502177,0.22327586
7.594666666666667,0.15783326,0.017333984375,620.704368653121,711.2831917601667,1007.8125,2.8024852e-08,78.1695,281.25,0.62516177,8.496141,0.20569776
7.616,0.15068103,0.018798828125,635.504031850008,704.5774534146242,996.09375,2.611346e-08,81.49182,281.25,0.630352,8.590465,0.1481086
7.637333333333333,0.15250108,0.01904296875,654.4539649042761,696.8969526859712,996.09375,3.6486504e-08,111.9028,281.25,0.62348396,8.462154,0.17000316
7.658666666666667,0.16089694,0.0185546875,648.3202937653089,690.1838557292295,1007.8125,3.131033e-08,150.3215,375.0,0.5802111,8.582411,0.19674897
7.68,0.17080769,0.01806640625,600.7912742658519,660.8578089681936,996.09375,2.1493165e-08,131.1795,375.0,0.5839112,8.650684,0.2662539
7.701333333333333,0.19729614,0.01611328125,591.0935870640923,664.6913542051029,984.375,2.1511555e-08,107.892204,363.28125,0.5501207,8.600832,0.15769997
7.722666666666667,0.21496084,0.015869140625,564.4055688787098,649.8180821160872,843.75,1.6998358e-08,139.91626,375.0,0.5583215,8.304526,0.21474643
7.744,0.22120064,0.015869140625,546.0593821832476,629.0095755390397,796.875,1.6490194e-08,153.48944,375.0,0.5616567,8.400377,0.3440863
